time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.5400000000000027,-2.1626533130957344,-2.5481444119209637,22.088615176176525,6.067468912184349,0.09650280344842699,0.0,-1.7248506532015526,-3.1657018540332014,5.474654339593879,-0.031132620775326348,0.02008639501070364,0.0,412.4255673604281,413.1007931657811,412.16586157836116,412.0493258727353
3.6000000000000028,-2.2675530176168333,-2.7412302679885574,22.41304566853097,6.065570717851106,0.09778588740268557,0.0,-1.7719660535275095,-3.270822841780111,5.340150136877333,-0.03266381506356066,0.023862336635475618,0.0,400.832349684953,401.17549513748094,400.42512176301994,400.2852912681818
3.660000000000003,-2.3753302408805688,-2.940728606650916,22.72966661251104,6.0633379694960645,0.09912740924998698,0.0,-1.8207751707041415,-3.3794600925417044,5.21426677606134,-0.04836035660973342,0.019168134884198804,0.0,402.74923027280704,402.3244130305466,403.61590430058067,402.19555375108297
3.720000000000003,-2.486729306991928,-3.148266742745127,23.04527562555916,6.060324621205822,0.10061333269590733,0.0,-1.89261774232658,-3.5387135432002004,5.30521603250294,-0.05423270144739335,0.03410058924228561,0.0,472.7270369031391,473.87654678506425,473.81054510929783,473.35734907616535
3.780000000000003,-2.602283316538531,-3.3650166889917466,23.364444006293397,6.0572900650658354,0.10239712984579086,0.0,-1.9593472680277013,-3.686583026540815,5.33321724511888,-0.044117466110252364,0.019120213058000587,0.0,456.9155076911649,455.7196549866005,454.4298436155595,455.2385319268489
3.840000000000003,-2.721871485382114,-3.5907020912964027,23.685215459032996,6.054265668787195,0.10360173737487699,0.0,-2.027022680909279,-3.8365417100196026,5.358672819305332,-0.06755795275852884,0.021924272780644585,0.0,455.319840756728,455.5441256724589,457.1698589879648,455.29621392296957
3.900000000000003,-2.8451862571007647,-3.8246753409954186,24.00409815492536,6.050233943792154,0.10463188663810996,0.0,-2.0836129791021176,-3.963029283818018,5.270838424021756,-0.06648038573414305,0.0053780481947806255,0.0,420.7697059481591,419.3344210493162,418.81851994304776,418.9085764156637
3.960000000000003,-2.9724921332519956,-4.067590650563137,24.323016101756405,6.046102006428647,0.10542787020215805,0.0,-2.15992806981642,-4.134494706240039,5.358848217848521,-0.07411980584723851,0.025626347897192783,0.0,475.8979177962857,477.4454728736323,476.1172901847492,475.52907085064305
4.020000000000002,-3.103881786673836,-4.319743222967364,24.642395189910797,6.042069182282045,0.10729266332446663,0.0,-2.2199038168704854,-4.271065134905694,5.287074874193676,-0.05611055922547372,0.04021229452773761,0.0,425.84071495538984,427.0872591822536,426.4509240824124,427.9831432617151
4.080000000000001,-3.2392684048274782,-4.580974231879383,24.96067369710238,6.038569745726729,0.10958506574093008,0.0,-2.2931816471278577,-4.436967817733714,5.321549276091462,-0.06316321382952943,0.03386033084508483,0.0,462.02651329356706,461.5259786239942,461.96274556281685,461.40393080283354
